,id,Locality,Type of property,Subtype of property,Type of sale,Fully equipped kitchen,Fireplace,Terrace,Garden,Garden area,Surface of the land,Surface area of the plot of land,Swimming pool,State of the building,Compound Listing,Price,Number of rooms,Living Area,Furnished,Terrace area,Number of facades
3268,10742073,7800,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,177500.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3269,10742078,7800,APARTMENT,PENTHOUSE,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,269000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3270,20195576,6700,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,199000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3271,20195579,6700,APARTMENT,APARTMENT,residential_sale,1,0,1,1,192.0,192.0,0.0,0,UNKNOWN,compound,283000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3272,20195562,6700,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,319000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3273,20195570,6700,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,373000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3274,10382340,8792,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,184900.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3275,10108009,8792,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,285900.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3276,11236100,8400,APARTMENT,DUPLEX,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,355000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3277,10216653,6700,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,199544.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3278,10216709,6700,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,220500.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3279,10216707,6700,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,230500.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3280,10216705,6700,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,243500.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3281,9549624,6700,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,299000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3282,10216692,6700,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,332000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3283,10216671,6700,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,352000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3284,10216708,6700,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,357500.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3285,10216713,6700,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,385500.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3286,11196135,9300,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,214350.0,0.0,94.19544259421559,0.0,12.238399701237551,3.0
3287,10984434,9300,APARTMENT,APARTMENT,residential_sale,0,0,1,1,9.0,9.0,0.0,0,UNKNOWN,compound,249350.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3288,10984413,9300,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,263350.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3289,10984429,9300,APARTMENT,APARTMENT,residential_sale,0,0,1,1,15.0,15.0,0.0,0,UNKNOWN,compound,268350.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3290,10984414,9300,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,330450.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3291,10984398,9300,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,332750.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3292,10984408,9300,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,363950.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3293,10984433,9300,APARTMENT,APARTMENT,residential_sale,0,0,1,1,41.0,41.0,0.0,0,UNKNOWN,compound,395950.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3294,10984415,9300,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,423350.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3295,10984432,9300,APARTMENT,APARTMENT,residential_sale,0,0,1,1,14.0,14.0,0.0,0,UNKNOWN,compound,428350.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3296,10650465,8560,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,209000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3297,10650458,8560,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,229000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3298,11415476,8900,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,compound,210253.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3299,20224529,3970,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,215000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3300,20224527,3970,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,220000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3301,20224521,3970,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,250000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3302,20224526,3970,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,275000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3303,20224507,3970,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,290000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3304,20224570,3970,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,299000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3305,20224386,3970,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,320000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3306,9579329,8580,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,216315.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3307,11414795,9120,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,217500.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3308,20009881,8900,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,219500.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3309,11476085,5000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,220000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3310,11476086,5000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,340000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3311,20116888,8430,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,300000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3312,20116890,8430,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,345000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3313,20116894,8430,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,395000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3314,11072144,6640,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,229900.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3315,11072142,6640,APARTMENT,APARTMENT,residential_sale,0,0,1,1,41.0,41.0,0.0,0,AS_NEW,compound,239900.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3316,11072152,6640,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,244900.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3317,11345549,6900,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,231000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3318,11345552,6900,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,280800.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3319,11345555,6900,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,286000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3320,11345551,6900,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,296700.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3321,10594814,8400,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,265000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3322,10594831,8400,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,285000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3323,10594823,8400,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,385000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3324,20223758,2440,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,248350.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3325,20223760,2440,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,263600.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3326,20223701,2440,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,294150.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3327,20223743,2440,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,319240.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3328,20223697,2440,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,329400.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3329,20223720,2440,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,349850.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3330,20223695,2440,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,400600.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3331,11120122,6890,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,328500.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3332,10562943,8540,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,292211.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3333,20030471,5640,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,245000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3334,20030450,5640,APARTMENT,APARTMENT,residential_sale,0,0,1,1,56.0,56.0,0.0,0,UNKNOWN,compound,260000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3335,20030472,5640,APARTMENT,APARTMENT,residential_sale,0,0,1,1,156.0,156.0,0.0,0,UNKNOWN,compound,270000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3336,20030474,5640,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,300000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3337,11063162,9120,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,286900.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3338,11345065,2840,APARTMENT,APARTMENT,residential_sale,1,0,0,1,45.0,45.0,0.0,0,UNKNOWN,compound,249000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3339,11345057,2840,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,349000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3340,10954136,2550,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,331145.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3341,20187423,9140,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,259000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3342,20125493,9320,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,compound,260250.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3343,20125496,9320,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,compound,304000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3344,20131128,1500,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,264000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3345,20131129,1500,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,272000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3346,20119583,1500,APARTMENT,GROUND_FLOOR,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,294000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3347,20131130,1500,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,305000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3348,20119587,1500,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,395000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3349,20144195,1180,APARTMENT,FLAT_STUDIO,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,280000.0,0.0,94.19544259421559,0.0,12.238399701237551,3.0
3350,10740487,4000,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,277000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3351,10888428,8000,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,267500.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3352,10888424,8000,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,625000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3353,10387912,3840,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,328500.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3354,9485215,8400,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,300000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3355,9485223,8400,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,325000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3356,9485361,8400,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,380000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3357,9485363,8400,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,420000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3358,9485378,8400,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,475000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3359,9488878,8400,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,550000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3360,9488922,8400,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,610000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3361,9485403,8400,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,655000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3362,20026258,1000,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,285000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3363,20026263,1000,APARTMENT,GROUND_FLOOR,residential_sale,0,0,1,1,48.0,48.0,0.0,0,GOOD,compound,299000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3364,11333412,3500,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,499000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3365,11139191,3800,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,compound,306000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3366,11139189,3800,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,compound,376000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3367,11139045,3800,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,compound,469000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3368,11139046,3800,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,compound,479000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3369,10554261,8434,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,290000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3370,10554260,8434,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,365000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3371,10554268,8434,APARTMENT,APARTMENT,residential_sale,0,0,1,1,110.0,110.0,0.0,0,GOOD,compound,396000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3372,11152962,8400,APARTMENT,SERVICE_FLAT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,295000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3373,11152966,8400,APARTMENT,SERVICE_FLAT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,355000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3374,20092637,9820,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,425000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3375,20092631,9820,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,455000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3376,20092595,9820,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,520000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3377,20092611,9820,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,570000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3378,20042748,1420,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,342000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3379,10894837,5530,APARTMENT,APARTMENT,residential_sale,1,0,1,1,217.0,217.0,0.0,0,AS_NEW,compound,325000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3380,20157563,9820,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,309000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3381,20157564,9820,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,369000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3382,20157566,9820,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,395000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3383,20059331,1370,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,299500.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3384,10451406,2018,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,299900.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3385,10451408,2018,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,310000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3386,10451414,2018,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,362500.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3387,10451415,2018,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,429000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3388,11044772,1932,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,GOOD,compound,356500.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3389,10773262,1300,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,315000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3390,10773258,1300,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,345000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3391,10773257,1300,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,380000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3392,10773259,1300,APARTMENT,DUPLEX,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,495000.0,4.0,94.19544259421559,0.0,12.238399701237551,3.0
3393,20211580,9000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,455000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3394,10969931,9890,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,320000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3395,20217406,2890,APARTMENT,APARTMENT,residential_sale,1,0,1,1,32.0,32.0,0.0,0,UNKNOWN,compound,319000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3396,20026161,1050,APARTMENT,APARTMENT,residential_sale,0,0,1,1,5.0,5.0,0.0,0,GOOD,compound,380000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3397,20026159,1050,APARTMENT,PENTHOUSE,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,560000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3398,20026155,1050,APARTMENT,PENTHOUSE,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,570000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3399,20196384,9600,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,326293.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3400,20196368,9600,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,369746.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3401,20196396,9600,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,385155.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3402,20196378,9600,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,392889.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3403,20196377,9600,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,427313.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3404,20196371,9600,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,435220.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3405,20196348,9600,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,534950.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3406,11126419,3740,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,322455.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3407,8972066,8370,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,GOOD,compound,395674.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3408,10494941,8460,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,329950.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3409,11021076,2000,APARTMENT,GROUND_FLOOR,residential_sale,1,0,1,1,22.0,22.0,0.0,0,UNKNOWN,compound,365000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3410,11021058,2000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,395000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3411,11021070,2000,APARTMENT,PENTHOUSE,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,495000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3412,11021065,2000,APARTMENT,PENTHOUSE,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,668000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
